shape-id,fiscal-year,value,shape-type,metric
060600,2013,0.2055223804377876,census tract,residential-gini-coef
060800,2013,0.1644371601429538,census tract,residential-gini-coef
061000,2013,0.16705715337187999,census tract,residential-gini-coef
061101,2013,0.22423055379758342,census tract,residential-gini-coef
061200,2013,0.25171562741020437,census tract,residential-gini-coef
070101,2013,0.3755446518247842,census tract,residential-gini-coef
070200,2013,0.35774147128370776,census tract,residential-gini-coef
070300,2013,0.37452565333412097,census tract,residential-gini-coef
070402,2013,,census tract,residential-gini-coef
070500,2013,0.2907840799670698,census tract,residential-gini-coef
070600,2013,0.36067678524992197,census tract,residential-gini-coef
070700,2013,0.30303992162930554,census tract,residential-gini-coef
070800,2013,0.3529940430464319,census tract,residential-gini-coef
070900,2013,0.25356924650916074,census tract,residential-gini-coef
071101,2013,0.2730235343511732,census tract,residential-gini-coef
071201,2013,0.29906193388521674,census tract,residential-gini-coef
080100,2013,0.13934533371606728,census tract,residential-gini-coef
080300,2013,0.19940055700367249,census tract,residential-gini-coef
080401,2013,0.1788887556571598,census tract,residential-gini-coef
080500,2013,0.1362138964125092,census tract,residential-gini-coef
080601,2013,0.3081377291247956,census tract,residential-gini-coef
080801,2013,0.011156977079845198,census tract,residential-gini-coef
080900,2013,0.21919730802837625,census tract,residential-gini-coef
081001,2013,0.2549970245733733,census tract,residential-gini-coef
081100,2013,0.2812901999604632,census tract,residential-gini-coef
081200,2013,0.21859854418222233,census tract,residential-gini-coef
081300,2013,0.15468374637496993,census tract,residential-gini-coef
081400,2013,0.2252240544989181,census tract,residential-gini-coef
081500,2013,0.16474455957415093,census tract,residential-gini-coef
081700,2013,0.16534866569312626,census tract,residential-gini-coef
081800,2013,0.13476397418350924,census tract,residential-gini-coef
081900,2013,0.19403075602304984,census tract,residential-gini-coef
082000,2013,0.1309815191771732,census tract,residential-gini-coef
082100,2013,0.16313186519358075,census tract,residential-gini-coef
090100,2013,0.13016738427590255,census tract,residential-gini-coef
090200,2013,0.145589054391336,census tract,residential-gini-coef
090300,2013,0.12628863423004225,census tract,residential-gini-coef
090400,2013,0.1759958790502676,census tract,residential-gini-coef
090600,2013,0.1754940617132717,census tract,residential-gini-coef
090700,2013,0.18398251171637942,census tract,residential-gini-coef
091001,2013,0.25204057269456115,census tract,residential-gini-coef
091100,2013,0.13895950049104344,census tract,residential-gini-coef
091200,2013,0.16603129581204015,census tract,residential-gini-coef
091300,2013,0.150691410843905,census tract,residential-gini-coef
091400,2013,0.16357171241002136,census tract,residential-gini-coef
091500,2013,0.1799877213716775,census tract,residential-gini-coef
091600,2013,0.19725395422884393,census tract,residential-gini-coef
091700,2013,0.11207411811114061,census tract,residential-gini-coef
091800,2013,0.13993140786453165,census tract,residential-gini-coef
091900,2013,0.14936430692308103,census tract,residential-gini-coef
092000,2013,0.11650982989133991,census tract,residential-gini-coef
092101,2013,0.19475276682408563,census tract,residential-gini-coef
092200,2013,0.17304668756649125,census tract,residential-gini-coef
092300,2013,0.156899641432058,census tract,residential-gini-coef
092400,2013,0.14777020495378398,census tract,residential-gini-coef
100100,2013,0.15823408964002172,census tract,residential-gini-coef
100200,2013,0.16646757024193742,census tract,residential-gini-coef
100300,2013,0.16582471689756528,census tract,residential-gini-coef
100400,2013,0.12181856260494206,census tract,residential-gini-coef
100500,2013,0.1805666176124525,census tract,residential-gini-coef
100601,2013,0.19384325815348522,census tract,residential-gini-coef
100603,2013,0.19105850596398355,census tract,residential-gini-coef
100700,2013,0.16345687122875827,census tract,residential-gini-coef
100800,2013,0.19017675433670325,census tract,residential-gini-coef
100900,2013,0.12848901997213533,census tract,residential-gini-coef
101001,2013,0.14755668303444988,census tract,residential-gini-coef
101002,2013,0.1289168053407742,census tract,residential-gini-coef
101101,2013,0.12497233258636777,census tract,residential-gini-coef
101102,2013,0.13672203309593767,census tract,residential-gini-coef
110103,2013,0.17128690331866375,census tract,residential-gini-coef
110201,2013,0.19605145836277799,census tract,residential-gini-coef
110301,2013,0.16818981097048719,census tract,residential-gini-coef
110401,2013,0.18024870192263215,census tract,residential-gini-coef
110403,2013,0.14059167541701129,census tract,residential-gini-coef
110501,2013,0.110833155895109,census tract,residential-gini-coef
110502,2013,0.15172571059991063,census tract,residential-gini-coef
110601,2013,0.15554691745759147,census tract,residential-gini-coef
110607,2013,0.1571361094916343,census tract,residential-gini-coef
120103,2013,0.22778485239206048,census tract,residential-gini-coef
120104,2013,0.2639729147085365,census tract,residential-gini-coef
120105,2013,0.16496818507070704,census tract,residential-gini-coef
120201,2013,0.18752537114420476,census tract,residential-gini-coef
120301,2013,0.18135950498734874,census tract,residential-gini-coef
120400,2013,0.2585534622504129,census tract,residential-gini-coef
120500,2013,0.24589232250920984,census tract,residential-gini-coef
120600,2013,0.19658330700679763,census tract,residential-gini-coef
120700,2013,0.2630633495583442,census tract,residential-gini-coef
130100,2013,0.20341252693437897,census tract,residential-gini-coef
130200,2013,0.1469201055046218,census tract,residential-gini-coef
130300,2013,0.1519032115970979,census tract,residential-gini-coef
130402,2013,0.16505942618868027,census tract,residential-gini-coef
130404,2013,0.22116321008277462,census tract,residential-gini-coef
130406,2013,0.15952393827430728,census tract,residential-gini-coef
140102,2013,0.1246469891132469,census tract,residential-gini-coef
140105,2013,0.10273364742523705,census tract,residential-gini-coef
140106,2013,0.11111273934577975,census tract,residential-gini-coef
140107,2013,0.1444230808183263,census tract,residential-gini-coef
140201,2013,0.1218767431493023,census tract,residential-gini-coef
140202,2013,0.14298323899635126,census tract,residential-gini-coef
140300,2013,0.12881123582546786,census tract,residential-gini-coef
140400,2013,0.15500569370761666,census tract,residential-gini-coef
980300,2013,0.0,census tract,residential-gini-coef
981000,2013,0.0,census tract,residential-gini-coef
981100,2013,0.07059703633866898,census tract,residential-gini-coef
981300,2013,0.10066777622863583,census tract,residential-gini-coef
000100,2014,0.21341970491884366,census tract,residential-gini-coef
000201,2014,0.17935988139300607,census tract,residential-gini-coef
000202,2014,0.17255400342269644,census tract,residential-gini-coef
000301,2014,0.20321287485921066,census tract,residential-gini-coef
000302,2014,0.21044392329875283,census tract,residential-gini-coef
000401,2014,0.3053993110160254,census tract,residential-gini-coef
000402,2014,0.24878906884079507,census tract,residential-gini-coef
000502,2014,0.32735267369084003,census tract,residential-gini-coef
000503,2014,0.20474766600165742,census tract,residential-gini-coef
000504,2014,0.2768410053596319,census tract,residential-gini-coef
000601,2014,0.26179776200140936,census tract,residential-gini-coef
000602,2014,0.3194346988183943,census tract,residential-gini-coef
000701,2014,0.22505546122280717,census tract,residential-gini-coef
000703,2014,0.3111274853772998,census tract,residential-gini-coef
000704,2014,0.2597483742038022,census tract,residential-gini-coef
000802,2014,0.24431729450784537,census tract,residential-gini-coef
000803,2014,0.11756648194374751,census tract,residential-gini-coef
010103,2014,0.0700381822265479,census tract,residential-gini-coef
010104,2014,0.42572567552672974,census tract,residential-gini-coef
010203,2014,0.17278426052767148,census tract,residential-gini-coef
010204,2014,0.2575720402327582,census tract,residential-gini-coef
010300,2014,0.14435272448943795,census tract,residential-gini-coef
010403,2014,0.2423458320655439,census tract,residential-gini-coef
010404,2014,0.28394186118712966,census tract,residential-gini-coef
010405,2014,0.4169519154421435,census tract,residential-gini-coef
010408,2014,0.1932691950638904,census tract,residential-gini-coef
010500,2014,0.31949440317518973,census tract,residential-gini-coef
010600,2014,0.5186584832983306,census tract,residential-gini-coef
010701,2014,0.3998402658028273,census tract,residential-gini-coef
010702,2014,0.48490734610907493,census tract,residential-gini-coef
010801,2014,0.4455793303549778,census tract,residential-gini-coef
010802,2014,0.4395561185530128,census tract,residential-gini-coef
020101,2014,0.5048619229701936,census tract,residential-gini-coef
020200,2014,0.3778650031564115,census tract,residential-gini-coef
020301,2014,0.26086958374612174,census tract,residential-gini-coef
020302,2014,0.35444610274704824,census tract,residential-gini-coef
020303,2014,0.20525044942051193,census tract,residential-gini-coef
030100,2014,0.28529486619411015,census tract,residential-gini-coef
030200,2014,0.3086118782437351,census tract,residential-gini-coef
030300,2014,0.2921197358418218,census tract,residential-gini-coef
030400,2014,0.30027494889021306,census tract,residential-gini-coef
030500,2014,0.36151906695816216,census tract,residential-gini-coef
040100,2014,0.33799190724662803,census tract,residential-gini-coef
040200,2014,0.22311045730091505,census tract,residential-gini-coef
040300,2014,0.20218263514797508,census tract,residential-gini-coef
040401,2014,0.24135494189053086,census tract,residential-gini-coef
040600,2014,0.19658087688453088,census tract,residential-gini-coef
040801,2014,0.33444176485852145,census tract,residential-gini-coef
050101,2014,0.1742936167528769,census tract,residential-gini-coef
050200,2014,0.15704179525561196,census tract,residential-gini-coef
050300,2014,0.15079928864983413,census tract,residential-gini-coef
050400,2014,0.19335708961703404,census tract,residential-gini-coef
050500,2014,0.2552165261031996,census tract,residential-gini-coef
050600,2014,0.16875207268985998,census tract,residential-gini-coef
050700,2014,0.1256313094069438,census tract,residential-gini-coef
050901,2014,0.15304642323685305,census tract,residential-gini-coef
051000,2014,0.14311130725175586,census tract,residential-gini-coef
051101,2014,0.1620658234955228,census tract,residential-gini-coef
051200,2014,0.19236243283776946,census tract,residential-gini-coef
060101,2014,0.243819535836306,census tract,residential-gini-coef
060200,2014,0.22453680068331364,census tract,residential-gini-coef
060301,2014,0.19967361824525948,census tract,residential-gini-coef
060400,2014,0.20707300233441017,census tract,residential-gini-coef
060501,2014,0.2275121735478533,census tract,residential-gini-coef
060600,2014,0.19624583791047048,census tract,residential-gini-coef
060800,2014,0.16532641333741283,census tract,residential-gini-coef
061000,2014,0.16751190325448626,census tract,residential-gini-coef
061101,2014,0.26558435235034716,census tract,residential-gini-coef
061200,2014,0.2533418947364068,census tract,residential-gini-coef
070101,2014,0.37587872023384356,census tract,residential-gini-coef
070200,2014,0.35709176642939416,census tract,residential-gini-coef
070300,2014,0.38394720207621297,census tract,residential-gini-coef
070402,2014,,census tract,residential-gini-coef
070500,2014,0.29315713633137575,census tract,residential-gini-coef
070600,2014,0.36821778282737794,census tract,residential-gini-coef
070700,2014,0.30922278016513444,census tract,residential-gini-coef
070800,2014,0.3582913038847995,census tract,residential-gini-coef
070900,2014,0.2711034971767095,census tract,residential-gini-coef
071101,2014,0.2785991099104724,census tract,residential-gini-coef
071201,2014,0.3014610626706802,census tract,residential-gini-coef
080100,2014,0.14391995259646145,census tract,residential-gini-coef
080300,2014,0.2090252319306866,census tract,residential-gini-coef
080401,2014,0.18317030889635158,census tract,residential-gini-coef
080500,2014,0.14238103336812893,census tract,residential-gini-coef
080601,2014,0.3103403285533878,census tract,residential-gini-coef
080801,2014,0.011136712749616029,census tract,residential-gini-coef
080900,2014,0.22743051055448765,census tract,residential-gini-coef
081001,2014,0.2709220070285478,census tract,residential-gini-coef
081100,2014,0.29044629126070326,census tract,residential-gini-coef
081200,2014,0.2158925720525171,census tract,residential-gini-coef
081300,2014,0.15078923687027254,census tract,residential-gini-coef
081400,2014,0.2356980874226304,census tract,residential-gini-coef
081500,2014,0.16615851347311444,census tract,residential-gini-coef
081700,2014,0.17408274118116193,census tract,residential-gini-coef
081800,2014,0.14345910609176674,census tract,residential-gini-coef
081900,2014,0.19995874552848067,census tract,residential-gini-coef
082000,2014,0.1376055112172154,census tract,residential-gini-coef
082100,2014,0.1645370874545796,census tract,residential-gini-coef
090100,2014,0.13689325603599348,census tract,residential-gini-coef
090200,2014,0.14613401688731428,census tract,residential-gini-coef
090300,2014,0.12879879358536478,census tract,residential-gini-coef
090400,2014,0.1846030466503442,census tract,residential-gini-coef
090600,2014,0.17350008292394778,census tract,residential-gini-coef
090700,2014,0.19386289400239737,census tract,residential-gini-coef
091001,2014,0.25506953038476177,census tract,residential-gini-coef
091100,2014,0.15619426898805572,census tract,residential-gini-coef
091200,2014,0.18413214183026516,census tract,residential-gini-coef
091300,2014,0.1499697352164027,census tract,residential-gini-coef
091400,2014,0.1578629261779095,census tract,residential-gini-coef
091500,2014,0.19339750522722907,census tract,residential-gini-coef
091600,2014,0.2082724407135518,census tract,residential-gini-coef
091700,2014,0.12423065316647104,census tract,residential-gini-coef
091800,2014,0.14335980567359616,census tract,residential-gini-coef
091900,2014,0.15726248843277438,census tract,residential-gini-coef
092000,2014,0.12501769251058914,census tract,residential-gini-coef
092101,2014,0.19935381032205135,census tract,residential-gini-coef
092200,2014,0.16641173032253248,census tract,residential-gini-coef
092300,2014,0.13807387238314614,census tract,residential-gini-coef
092400,2014,0.15886087363238033,census tract,residential-gini-coef
100100,2014,0.16522281551351198,census tract,residential-gini-coef
100200,2014,0.1736639127773595,census tract,residential-gini-coef
100300,2014,0.17040739905773566,census tract,residential-gini-coef
100400,2014,0.11833713089195147,census tract,residential-gini-coef
100500,2014,0.17896096387133295,census tract,residential-gini-coef
100601,2014,0.19900655519900048,census tract,residential-gini-coef
100603,2014,0.1867028137671941,census tract,residential-gini-coef
100700,2014,0.1650934111971932,census tract,residential-gini-coef
100800,2014,0.1925425319906197,census tract,residential-gini-coef
100900,2014,0.1291201262001195,census tract,residential-gini-coef
101001,2014,0.14560122178233806,census tract,residential-gini-coef
101002,2014,0.12979818627277695,census tract,residential-gini-coef
101101,2014,0.130870210201135,census tract,residential-gini-coef
101102,2014,0.14288060508845768,census tract,residential-gini-coef
110103,2014,0.1689296347994932,census tract,residential-gini-coef
110201,2014,0.2003396294242715,census tract,residential-gini-coef
110301,2014,0.1734852998569794,census tract,residential-gini-coef
110401,2014,0.18022130742352288,census tract,residential-gini-coef
110403,2014,0.1389043919621774,census tract,residential-gini-coef
110501,2014,0.11240467673508,census tract,residential-gini-coef
110502,2014,0.15477301111773237,census tract,residential-gini-coef
110601,2014,0.15155150775140583,census tract,residential-gini-coef
110607,2014,0.15655910624771271,census tract,residential-gini-coef
120103,2014,0.23650397414382796,census tract,residential-gini-coef
120104,2014,0.2545454397410009,census tract,residential-gini-coef
120105,2014,0.16380738608378334,census tract,residential-gini-coef
120201,2014,0.1754887573944154,census tract,residential-gini-coef
120301,2014,0.17520493967720951,census tract,residential-gini-coef
120400,2014,0.25849740175669494,census tract,residential-gini-coef
120500,2014,0.2406868197471393,census tract,residential-gini-coef
120600,2014,0.19975732490725,census tract,residential-gini-coef
120700,2014,0.251708568557272,census tract,residential-gini-coef
130100,2014,0.2035832546231567,census tract,residential-gini-coef
130200,2014,0.14694498404627673,census tract,residential-gini-coef
130300,2014,0.1518073865033823,census tract,residential-gini-coef
130402,2014,0.16785568906414625,census tract,residential-gini-coef
130404,2014,0.22189153247881055,census tract,residential-gini-coef
130406,2014,0.1602074868719294,census tract,residential-gini-coef
140102,2014,0.1283345548622651,census tract,residential-gini-coef
140105,2014,0.10683599876853431,census tract,residential-gini-coef
140106,2014,0.11120035979051136,census tract,residential-gini-coef
140107,2014,0.14870933645277565,census tract,residential-gini-coef
140201,2014,0.12002790176052341,census tract,residential-gini-coef
140202,2014,0.1440095521324751,census tract,residential-gini-coef
140300,2014,0.13528816146296746,census tract,residential-gini-coef
140400,2014,0.1633104824575081,census tract,residential-gini-coef
980300,2014,0.0,census tract,residential-gini-coef
981000,2014,0.0,census tract,residential-gini-coef
981100,2014,0.06592049313224635,census tract,residential-gini-coef
981300,2014,0.09825918335441998,census tract,residential-gini-coef
000100,2015,0.22612077833754446,census tract,residential-gini-coef
000201,2015,0.1893462225769278,census tract,residential-gini-coef
000202,2015,0.18001321585407754,census tract,residential-gini-coef
000301,2015,0.2097423432146232,census tract,residential-gini-coef
000302,2015,0.3298736136722674,census tract,residential-gini-coef
000401,2015,0.31964517086576993,census tract,residential-gini-coef
000402,2015,0.26001481263407966,census tract,residential-gini-coef
000502,2015,0.3364939180016986,census tract,residential-gini-coef
000503,2015,0.20939539921412378,census tract,residential-gini-coef
000504,2015,0.2848326554497907,census tract,residential-gini-coef
000601,2015,0.27015578183313194,census tract,residential-gini-coef
000602,2015,0.3363538363751925,census tract,residential-gini-coef
000701,2015,0.23676000973669714,census tract,residential-gini-coef
000703,2015,0.32155888329095417,census tract,residential-gini-coef
000704,2015,0.2704539462937067,census tract,residential-gini-coef
000802,2015,0.2593350467499434,census tract,residential-gini-coef
000803,2015,0.13305236523524286,census tract,residential-gini-coef
010103,2015,0.07647303191857646,census tract,residential-gini-coef
010104,2015,0.43311944949409953,census tract,residential-gini-coef
010203,2015,0.18133868506454465,census tract,residential-gini-coef
010204,2015,0.2566709801455847,census tract,residential-gini-coef
010300,2015,0.1441243021476777,census tract,residential-gini-coef
010403,2015,0.24493958554574863,census tract,residential-gini-coef
010404,2015,0.28549208599024267,census tract,residential-gini-coef
010405,2015,0.41880532194839176,census tract,residential-gini-coef
010408,2015,0.19314730058914753,census tract,residential-gini-coef
010500,2015,0.32382196053508044,census tract,residential-gini-coef
010600,2015,0.5155580312785772,census tract,residential-gini-coef
010701,2015,0.3946430181200623,census tract,residential-gini-coef
010702,2015,0.48477939699257117,census tract,residential-gini-coef
010801,2015,0.4553961969226256,census tract,residential-gini-coef
010802,2015,0.4338505830122803,census tract,residential-gini-coef
020101,2015,0.5047896681248257,census tract,residential-gini-coef
020200,2015,0.3736867507367955,census tract,residential-gini-coef
020301,2015,0.26431629355810377,census tract,residential-gini-coef
020302,2015,0.3576649081857822,census tract,residential-gini-coef
020303,2015,0.2092126352539169,census tract,residential-gini-coef
030100,2015,0.2855444304604481,census tract,residential-gini-coef
030200,2015,0.3075398577171992,census tract,residential-gini-coef
030300,2015,0.28900834310836737,census tract,residential-gini-coef
030400,2015,0.29982057414767377,census tract,residential-gini-coef
030500,2015,0.36037723028351826,census tract,residential-gini-coef
040100,2015,0.33985867130641667,census tract,residential-gini-coef
040200,2015,0.22477072824817448,census tract,residential-gini-coef
040300,2015,0.2066841005344299,census tract,residential-gini-coef
040401,2015,0.24433694308387574,census tract,residential-gini-coef
040600,2015,0.20259983985728366,census tract,residential-gini-coef
040801,2015,0.34175088876800375,census tract,residential-gini-coef
050101,2015,0.1836168089119231,census tract,residential-gini-coef
050200,2015,0.16354672714634055,census tract,residential-gini-coef
050300,2015,0.15389005435188,census tract,residential-gini-coef
050400,2015,0.20437862262692277,census tract,residential-gini-coef
050500,2015,0.2698939664933351,census tract,residential-gini-coef
050600,2015,0.1731184942541168,census tract,residential-gini-coef
050700,2015,0.13136888006061795,census tract,residential-gini-coef
050901,2015,0.1596211300997055,census tract,residential-gini-coef
051000,2015,0.1498024847698395,census tract,residential-gini-coef
051101,2015,0.1685555240350129,census tract,residential-gini-coef
051200,2015,0.2005711340914921,census tract,residential-gini-coef
060101,2015,0.24643076378509374,census tract,residential-gini-coef
060200,2015,0.23328145631103897,census tract,residential-gini-coef
060301,2015,0.20361241406992367,census tract,residential-gini-coef
060400,2015,0.21234761613765943,census tract,residential-gini-coef
060501,2015,0.2259618104966212,census tract,residential-gini-coef
060600,2015,0.20249944604271802,census tract,residential-gini-coef
060800,2015,0.17097520685116396,census tract,residential-gini-coef
061000,2015,0.17182616731750994,census tract,residential-gini-coef
061101,2015,0.2702521013481259,census tract,residential-gini-coef
061200,2015,0.2543798279282703,census tract,residential-gini-coef
070101,2015,0.41165537053474066,census tract,residential-gini-coef
070200,2015,0.35054923296961765,census tract,residential-gini-coef
070300,2015,0.39359920486219546,census tract,residential-gini-coef
070402,2015,,census tract,residential-gini-coef
070500,2015,0.42632121126334654,census tract,residential-gini-coef
070600,2015,0.38030585880656315,census tract,residential-gini-coef
070700,2015,0.3099963697767957,census tract,residential-gini-coef
070800,2015,0.3635415037682731,census tract,residential-gini-coef
070900,2015,0.2716809466872243,census tract,residential-gini-coef
071101,2015,0.28183545583219993,census tract,residential-gini-coef
071201,2015,0.41424987362287646,census tract,residential-gini-coef
080100,2015,0.14899058532562506,census tract,residential-gini-coef
080300,2015,0.21045090356618806,census tract,residential-gini-coef
080401,2015,0.17678946494804332,census tract,residential-gini-coef
080500,2015,0.14392593036308954,census tract,residential-gini-coef
080601,2015,0.3110898542976753,census tract,residential-gini-coef
080801,2015,0.002716717114077394,census tract,residential-gini-coef
080900,2015,0.23963242581794167,census tract,residential-gini-coef
081001,2015,0.2844420510787595,census tract,residential-gini-coef
081100,2015,0.3085712576717491,census tract,residential-gini-coef
081200,2015,0.22414870709653786,census tract,residential-gini-coef
081300,2015,0.16169269120453075,census tract,residential-gini-coef
081400,2015,0.24634394150041572,census tract,residential-gini-coef
081500,2015,0.170089934748982,census tract,residential-gini-coef
081700,2015,0.18204411205715332,census tract,residential-gini-coef
081800,2015,0.1574874276160378,census tract,residential-gini-coef
081900,2015,0.20658047544477398,census tract,residential-gini-coef
082000,2015,0.1445354308554636,census tract,residential-gini-coef
082100,2015,0.1778791043621301,census tract,residential-gini-coef
090100,2015,0.13793181200946586,census tract,residential-gini-coef
090200,2015,0.15470942321169542,census tract,residential-gini-coef
090300,2015,0.13343542098648764,census tract,residential-gini-coef
090400,2015,0.18576480710485108,census tract,residential-gini-coef
090600,2015,0.17931881764268873,census tract,residential-gini-coef
090700,2015,0.19235761539729998,census tract,residential-gini-coef
091001,2015,0.2477195741930105,census tract,residential-gini-coef
091100,2015,0.15813705765923464,census tract,residential-gini-coef
091200,2015,0.17931574875434048,census tract,residential-gini-coef
091300,2015,0.15351012446178625,census tract,residential-gini-coef
091400,2015,0.16201602621501687,census tract,residential-gini-coef
091500,2015,0.19983026529078318,census tract,residential-gini-coef
091600,2015,0.21762130889012185,census tract,residential-gini-coef
091700,2015,0.1299321817229222,census tract,residential-gini-coef
091800,2015,0.1530035894318798,census tract,residential-gini-coef
091900,2015,0.16468580725930154,census tract,residential-gini-coef
092000,2015,0.1215861734588442,census tract,residential-gini-coef
092101,2015,0.2103906817452234,census tract,residential-gini-coef
092200,2015,0.16131214954161407,census tract,residential-gini-coef
092300,2015,0.15054642583068817,census tract,residential-gini-coef
092400,2015,0.15455125765296346,census tract,residential-gini-coef
100100,2015,0.1788259419477852,census tract,residential-gini-coef
100200,2015,0.19474366573806914,census tract,residential-gini-coef
100300,2015,0.18151197364527255,census tract,residential-gini-coef
100400,2015,0.12270369714592747,census tract,residential-gini-coef
100500,2015,0.18686061689153127,census tract,residential-gini-coef
100601,2015,0.20409461653392977,census tract,residential-gini-coef
100603,2015,0.1927182323138486,census tract,residential-gini-coef
100700,2015,0.17342142374255368,census tract,residential-gini-coef
100800,2015,0.18820350015010784,census tract,residential-gini-coef
100900,2015,0.13998674563560604,census tract,residential-gini-coef
101001,2015,0.14802014208475028,census tract,residential-gini-coef
101002,2015,0.14056329715414947,census tract,residential-gini-coef
101101,2015,0.14283811733467736,census tract,residential-gini-coef
101102,2015,0.1562479109922626,census tract,residential-gini-coef
110103,2015,0.1983065429950631,census tract,residential-gini-coef
110201,2015,0.2030917973777124,census tract,residential-gini-coef
110301,2015,0.18048712990872798,census tract,residential-gini-coef
110401,2015,0.19026996900996657,census tract,residential-gini-coef
110403,2015,0.1454278922076315,census tract,residential-gini-coef
110501,2015,0.11175567217378807,census tract,residential-gini-coef
110502,2015,0.15324555444939456,census tract,residential-gini-coef
110601,2015,0.18210463145163086,census tract,residential-gini-coef
110607,2015,0.1643121471538053,census tract,residential-gini-coef
120103,2015,0.23908016005902075,census tract,residential-gini-coef
120104,2015,0.2692914012845177,census tract,residential-gini-coef
120105,2015,0.16571422743656333,census tract,residential-gini-coef
120201,2015,0.1901627258158337,census tract,residential-gini-coef
120301,2015,0.18580987942020402,census tract,residential-gini-coef
120400,2015,0.27408756251689675,census tract,residential-gini-coef
120500,2015,0.2535040951774311,census tract,residential-gini-coef
120600,2015,0.21948163053173117,census tract,residential-gini-coef
120700,2015,0.25520594035517186,census tract,residential-gini-coef
130100,2015,0.20087414339023074,census tract,residential-gini-coef
130200,2015,0.14908283782783074,census tract,residential-gini-coef
130300,2015,0.15258300942067296,census tract,residential-gini-coef
130402,2015,0.16619886743552698,census tract,residential-gini-coef
130404,2015,0.2497117212664061,census tract,residential-gini-coef
130406,2015,0.17753285268973462,census tract,residential-gini-coef
140102,2015,0.14038604586034437,census tract,residential-gini-coef
140105,2015,0.11199789204236975,census tract,residential-gini-coef
140106,2015,0.12645074130956174,census tract,residential-gini-coef
140107,2015,0.15266088236950162,census tract,residential-gini-coef
140201,2015,0.12132291827412091,census tract,residential-gini-coef
140202,2015,0.14199684999640866,census tract,residential-gini-coef
140300,2015,0.14178515672297956,census tract,residential-gini-coef
140400,2015,0.1702563479354783,census tract,residential-gini-coef
980300,2015,0.0,census tract,residential-gini-coef
981000,2015,0.0,census tract,residential-gini-coef
981100,2015,0.06005516186764037,census tract,residential-gini-coef
981300,2015,0.10007843811178577,census tract,residential-gini-coef
000100,2016,0.24641377114614196,census tract,residential-gini-coef
000201,2016,0.1984027016314719,census tract,residential-gini-coef
000202,2016,0.19306613405802123,census tract,residential-gini-coef
000301,2016,0.22488548988260584,census tract,residential-gini-coef
000302,2016,0.32959575106766476,census tract,residential-gini-coef
000401,2016,0.3370276710023779,census tract,residential-gini-coef
000402,2016,0.27973370932324215,census tract,residential-gini-coef
000502,2016,0.33507833789016656,census tract,residential-gini-coef
000503,2016,0.2098498972307018,census tract,residential-gini-coef
000504,2016,0.2976829281438718,census tract,residential-gini-coef
000601,2016,0.2857722532988059,census tract,residential-gini-coef
000602,2016,0.3192305778483158,census tract,residential-gini-coef
000701,2016,0.25847012393222707,census tract,residential-gini-coef
000703,2016,0.34616693724112874,census tract,residential-gini-coef
000704,2016,0.26258748620371763,census tract,residential-gini-coef
000802,2016,0.27424765916850485,census tract,residential-gini-coef
000803,2016,0.12247204840193295,census tract,residential-gini-coef
010103,2016,0.09355579573088346,census tract,residential-gini-coef
010104,2016,0.42395516694129637,census tract,residential-gini-coef
010203,2016,0.15504742758211126,census tract,residential-gini-coef
010204,2016,0.23916220265257152,census tract,residential-gini-coef
010300,2016,0.12147182873410814,census tract,residential-gini-coef
010403,2016,0.26663297177677914,census tract,residential-gini-coef
010404,2016,0.2830254058994429,census tract,residential-gini-coef
010405,2016,0.42553630725631714,census tract,residential-gini-coef
010408,2016,0.16845963908694003,census tract,residential-gini-coef
010500,2016,0.3292444095813288,census tract,residential-gini-coef
010600,2016,0.5212838910014141,census tract,residential-gini-coef
010701,2016,0.4102685832679,census tract,residential-gini-coef
010702,2016,0.5004058479194083,census tract,residential-gini-coef
010801,2016,0.46767735821637607,census tract,residential-gini-coef
010802,2016,0.44463705905206813,census tract,residential-gini-coef
020101,2016,0.5078089996321671,census tract,residential-gini-coef
020200,2016,0.3799195932737309,census tract,residential-gini-coef
020301,2016,0.2758388489734872,census tract,residential-gini-coef
020302,2016,0.352147205491826,census tract,residential-gini-coef
020303,2016,0.21613205360423227,census tract,residential-gini-coef
030100,2016,0.29553776390661146,census tract,residential-gini-coef
030200,2016,0.3206401270524016,census tract,residential-gini-coef
030300,2016,0.28243473019537324,census tract,residential-gini-coef
030400,2016,0.296791775202174,census tract,residential-gini-coef
030500,2016,0.36497705048959556,census tract,residential-gini-coef
040100,2016,0.35465499969305664,census tract,residential-gini-coef
040200,2016,0.23155683381708525,census tract,residential-gini-coef
040300,2016,0.20732039503830796,census tract,residential-gini-coef
040401,2016,0.25622736629245035,census tract,residential-gini-coef
040600,2016,0.21579263888264824,census tract,residential-gini-coef
040801,2016,0.3523449620488266,census tract,residential-gini-coef
050101,2016,0.17276474115857773,census tract,residential-gini-coef
050200,2016,0.15749310863898647,census tract,residential-gini-coef
050300,2016,0.17326205133685124,census tract,residential-gini-coef
050400,2016,0.20718016797832178,census tract,residential-gini-coef
050500,2016,0.2679663915404636,census tract,residential-gini-coef
050600,2016,0.18207498551381499,census tract,residential-gini-coef
050700,2016,0.12963485667662497,census tract,residential-gini-coef
050901,2016,0.15287362114387887,census tract,residential-gini-coef
051000,2016,0.14625723488763723,census tract,residential-gini-coef
051101,2016,0.16833687678353926,census tract,residential-gini-coef
